iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.05	451.925	103.0	459	103.0	459	3.7704660892486572
1	100.0875	450.075	103.0	459	103.0	459	10.498204231262207
2	100.1	450.95	103.0	459	103.0	459	8.962194681167603
3	100.1375	450.75	103.0	459	103.0	459	10.188719749450684
4	100.275	452.8	103.0	459	103.0	459	10.525850296020508
5	100.3375	453.8625	103.0	460	103.0	459	10.766663789749146
6	100.45	452.7875	103.0	460	103.0	459	10.791132926940918
7	100.5625	454.425	103.0	460	103.0	459	11.1391441822052
8	100.65	457.6	103.0	467	103.0	459	11.434009075164795
9	101.225	460.3375	117.0	471	117.0	471	12.785462141036987
10	101.725	460.5875	137.0	488	137.0	488	13.424607753753662
11	101.7625	460.3875	137.0	488	137.0	488	12.933453798294067
12	103.35	463.775	137.0	477	137.0	488	14.734866857528687
13	103.9125	464.85	137.0	477	137.0	488	26.12692904472351
14	105.9625	471.3	142.0	490	142.0	490	37.772953271865845
15	106.4375	468.275	142.0	490	142.0	490	28.280924558639526
16	109.275	472.7	142.0	490	142.0	490	34.41283917427063
17	109.875	475.9125	142.0	490	142.0	490	45.65409302711487
18	109.775	481.575	142.0	490	142.0	490	75.16606116294861
19	109.35	475.45	142.0	490	142.0	490	63.33014678955078
20	113.025	485.65	158.0	524	158.0	524	99.61351156234741
21	114.4125	492.125	158.0	524	158.0	524	163.9931914806366
22	121.175	507.6375	158.0	524	158.0	524	227.7233440876007
23	119.3375	510.5875	158.0	524	158.0	524	319.8541696071625
24	117.3	505.9875	158.0	524	158.0	524	208.48466968536377
25	118.6875	505.7	158.0	544	158.0	524	462.97833609580994
26	115.725	513.15	158.0	524	158.0	524	290.50934767723083
27	117.2875	506.325	158.0	544	158.0	524	298.032968044281
28	117.475	499.35	158.0	544	158.0	524	218.98050689697266
29	120.4125	513.9625	158.0	544	158.0	524	381.82534885406494
30	116.775	510.625	158.0	544	158.0	524	406.5679018497467
