iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	99.9375	451.475	101.0	460	101.0	460	3.6430704593658447
1	100.05	453.0875	102.0	464	102.0	464	13.545259952545166
2	100.1	453.1875	102.0	467	102.0	464	9.298470497131348
3	100.3125	452.8625	112.0	482	112.0	482	11.071021795272827
4	100.8875	459.025	119.0	470	119.0	470	10.51765775680542
5	101.075	456.6125	119.0	470	119.0	470	12.855860233306885
6	101.0875	455.85	119.0	470	119.0	470	8.653569459915161
7	101.7875	458.625	120.0	469	120.0	469	10.447129487991333
8	102.625	460.5	120.0	469	120.0	469	18.992466688156128
9	104.0125	463.0125	127.0	481	127.0	481	15.406908988952637
10	106.2	467.2625	146.0	478	146.0	478	22.33327031135559
11	108.4375	470.2625	146.0	478	146.0	478	32.86272859573364
12	108.7375	470.2625	146.0	478	146.0	478	38.290602922439575
13	108.8	468.9875	146.0	478	146.0	478	35.696449279785156
14	112.45	477.7375	167.0	494	167.0	494	73.89420008659363
15	112.5875	478.2375	167.0	494	167.0	494	77.9604651927948
16	114.5375	477.675	167.0	494	167.0	494	92.33682298660278
17	114.75	485.125	167.0	494	167.0	494	123.45415139198303
18	113.725	492.0875	167.0	494	167.0	494	183.2161831855774
19	117.8	486.4625	167.0	494	167.0	494	185.9365110397339
20	120.075	497.3625	167.0	494	167.0	494	141.783704996109
21	118.4875	499.2375	167.0	494	167.0	494	305.51633071899414
22	118.15	505.8625	167.0	494	167.0	494	325.2669458389282
23	117.775	503.725	167.0	494	167.0	494	286.92430901527405
24	120.725	512.2875	167.0	494	167.0	494	312.99647879600525
25	117.075	512.2	167.0	494	167.0	494	387.83017468452454
26	118.625	508.0875	178.0	534	178.0	534	344.55143117904663
27	117.2125	509.725	178.0	534	178.0	534	350.4593131542206
28	116.475	515.725	178.0	534	178.0	534	471.4785108566284
29	117.7125	505.1875	178.0	534	178.0	534	580.0738251209259
30	118.35	521.075	178.0	534	178.0	534	715.4272079467773
