iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	93.0201	476.5125	93.99199999999999	483	93.99199999999999	483	4.72179388999939
1	93.25505	473.4	98.95599999999999	481	98.95599999999999	481	10.555523872375488
2	93.2971	470.925	98.95599999999999	481	98.95599999999999	481	9.175916194915771
3	93.4286	471.2875	98.95599999999999	481	98.95599999999999	481	10.569053888320923
4	93.46594999999999	471.2625	98.95599999999999	481	98.95599999999999	481	9.378300428390503
5	93.47104999999999	470.8375	98.95599999999999	481	98.95599999999999	481	10.383446455001831
6	94.16	472.0875	113.71600000000001	486	113.71600000000001	486	11.568337678909302
7	94.06869999999999	471.4625	113.71600000000001	486	113.71600000000001	486	10.573556661605835
8	94.70555	472.9375	127.5	490	127.5	490	11.299466848373413
9	94.8894	475.1125	127.5	490	127.5	490	12.379260063171387
10	95.0416	473.75	127.5	490	127.5	490	10.948377132415771
11	95.74414999999999	472.8375	127.5	490	127.5	490	15.317513704299927
12	96.92255	476.525	127.5	490	127.5	490	16.24294090270996
13	96.62325	475.7375	127.5	490	127.5	490	10.981919050216675
14	97.35979999999999	477.1375	127.5	490	127.5	490	14.214372634887695
15	98.3034	480.8375	135.368	493	135.368	493	16.430290937423706
16	102.8962	483.0125	148.224	492	148.224	492	17.844130039215088
17	98.9464	478.7125	148.224	492	148.224	492	15.779508829116821
18	100.283	483.625	148.224	492	148.224	492	16.738445520401
19	99.768	482.2875	148.224	492	148.224	492	22.29806399345398
20	101.61525	488.9	148.224	492	148.224	492	36.09732723236084
21	101.14444999999999	492.1125	148.224	492	148.224	492	32.04391670227051
22	102.9234	494.125	148.224	492	148.224	492	42.50279378890991
23	102.67605	499.3	148.224	492	148.224	492	57.03577184677124
24	103.8723	501.5	148.224	492	148.224	492	84.18875885009766
25	101.3303	495.15	148.224	492	148.224	492	42.99327731132507
26	102.69115	497.0125	148.224	492	148.224	492	58.47305774688721
27	107.01825	507.95	148.224	492	148.224	492	97.89748001098633
28	104.2139	508.025	148.224	492	148.224	492	156.81908798217773
29	101.56535	497.175	148.224	492	148.224	492	105.26014065742493
30	100.265	494.3875	148.224	492	148.224	492	118.47271203994751
