iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.0125	474.8625	101.99170841683366	479	101.99170841683366	479	4.001722574234009
1	100.03750000000001	471.9375	101.98584669338678	479	101.98584669338678	479	9.489435911178589
2	100.0625	471.675	101.98532064128256	479	101.98532064128256	479	8.836895227432251
3	100.075	469.425	101.9808116232465	479	101.9808116232465	479	10.507039308547974
4	100.12499999999999	470.4	101.98276553106211	479	101.98276553106211	479	9.578455448150637
5	100.1375	468.45	101.97885771543085	479	101.97885771543085	479	9.482075452804564
6	100.125	469.2875	101.98053607214429	479	101.98053607214429	479	9.055105209350586
7	100.1125	468.225	101.97840681362725	479	101.97840681362725	479	11.372563123703005
8	100.2	468.4625	101.99291082164329	472	101.99291082164329	472	9.272170066833496
9	100.2375	469.45	101.99488977955913	472	101.99488977955913	472	9.936184644699097
10	100.3375	471.375	102.98271543086173	480	102.98271543086173	480	10.764050483703612
11	100.5	472.4	105.98476953907816	480	105.98476953907816	480	9.82192850112915
12	100.8625	473.7125	114.97737975951902	485	114.97737975951902	485	8.99449896812439
13	100.83749999999999	472.5	114.97494989979958	485	114.97494989979958	485	11.76536512374878
14	101.0625	473.8125	114.97758016032064	485	114.97758016032064	485	12.921461820602415
15	101.12500000000001	473.95	114.97785571142285	485	114.97785571142285	485	11.036762952804564
16	101.43750000000001	473.75	117.97144288577155	488	117.97144288577155	488	10.402872562408447
17	101.45	475.1375	117.97422344689379	488	117.97422344689379	488	14.872359037399292
18	102.125	477.725	122.99544088176353	480	122.99544088176353	480	19.589459657669067
19	101.96249999999999	476.3375	122.99266032064128	480	122.99266032064128	480	12.441547393798828
20	101.86250000000001	477.0125	122.9940130260521	480	122.9940130260521	480	10.678408861160278
21	102.24999999999999	476.4875	122.99296092184368	480	122.99296092184368	480	10.407387495040894
22	103.875	482.9125	123.00583667334669	480	123.00583667334669	480	22.750001668930054
23	105.02499999999999	484.2375	127.94235971943888	513	127.94235971943888	513	29.109601497650143
24	104.18750000000001	483.15	132.93416833667334	516	132.93416833667334	516	19.37982749938965
25	106.175	487.9375	136.97783066132266	499	136.97783066132266	499	43.561277866363525
26	104.71249999999999	483.55	136.9690380761523	499	136.9690380761523	499	16.803107976913452
27	106.4125	481.275	139.97249498997994	495	139.97249498997994	495	22.753315210342407
28	107.02499999999999	486.2	158.96032064128255	506	158.96032064128255	506	44.4054605960846
29	106.375	485.2375	158.95839178356712	506	158.95839178356712	506	32.442548751831055
30	109.0625	487.95	158.9638276553106	506	158.9638276553106	506	39.46273589134216
