iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.0875	475.5	103.97177419354838	479	103.97177419354838	479	4.039628028869629
1	100.23750000000001	473.3625	108.91421370967743	484	108.91421370967743	484	8.426642656326294
2	100.575	472.5	118.88306451612904	487	118.88306451612904	487	7.888160943984985
3	100.6875	471.2625	118.87308467741936	487	118.87308467741936	487	12.992356538772585
4	100.89999999999999	473.3375	118.8898185483871	487	118.8898185483871	487	9.100996494293211
5	101.10000000000001	472.925	118.88649193548387	487	118.88649193548387	487	9.775198936462402
6	101.175	471.625	118.87600806451613	487	118.87600806451613	487	9.290143013000488
7	101.72500000000001	473.425	119.95504032258064	479	119.95504032258064	479	11.708988904953005
8	102.10000000000001	473.05	121.84717741935484	492	121.84717741935484	492	9.140941381454468
9	102.39999999999999	473.2	121.84838709677419	492	121.84838709677419	492	8.661075353622437
10	101.9875	472.8875	121.84586693548387	492	121.84586693548387	492	13.601268291473389
11	103.52499999999999	474.3	125.74435483870968	506	125.74435483870968	506	12.0266592502594
12	102.87500000000001	474.175	125.74334677419355	506	125.74334677419355	506	10.52327013015747
13	102.925	475.7875	125.75635080645162	506	125.75635080645162	506	14.207890510559082
14	104.075	480.8125	125.79687500000001	506	125.79687500000001	506	20.522095680236816
15	103.18750000000001	479.15	131.78346774193548	506	131.78346774193548	506	18.35278534889221
16	104.025	479.2625	136.94566532258065	486	136.94566532258065	486	10.304853439331056
17	104.1375	479.1	136.94435483870967	486	136.94435483870967	486	17.41701865196228
18	108.72500000000001	492.3125	138.8412298387097	512	138.8412298387097	512	23.433305501937863
19	105.6875	486.6375	138.79546370967742	512	138.79546370967742	512	36.51820254325867
20	108.075	492.1875	138.9773185483871	495	138.9773185483871	495	52.80805325508118
21	109.14999999999999	497.575	147.0772177419355	488	147.0772177419355	488	40.45527529716492
22	106.83749999999999	487.1625	146.99324596774196	488	146.99324596774196	488	26.096120357513428
23	109.4	492.3375	147.03497983870972	488	147.03497983870972	488	40.82233738899231
24	111.33749999999999	494.5875	147.05312500000002	488	147.05312500000002	488	47.37555599212647
25	114.15	498.2875	152.83296370967744	519	152.83296370967744	519	95.57524132728577
26	113.075	497.65	164.85201612903228	516	164.85201612903228	516	102.53939914703368
27	111.875	507.55	164.93185483870968	516	164.93185483870968	516	111.7540020942688
28	110.2625	510.5625	164.9561491935484	516	164.9561491935484	516	131.00325965881348
29	108.875	500.75	164.87701612903228	516	164.87701612903228	516	52.47463130950928
30	109.58749999999999	503.3125	164.89768145161293	516	164.89768145161293	516	51.73525381088257
