iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	99.98750000000001	475.85	100.98130081300813	477	100.98130081300813	477	5.129023790359497
1	100.10000000000001	473.4625	102.77987804878049	487	102.77987804878049	487	11.900326251983644
2	100.25	473.1	105.90406504065041	479	105.90406504065041	479	11.45168948173523
3	100.46249999999999	473.5625	105.91158536585365	479	105.91158536585365	479	13.172394037246704
4	100.55	472.975	106.5930894308943	498	106.5930894308943	498	14.594258785247805
5	101.1375	477.05	109.8219512195122	488	109.8219512195122	488	18.446399450302124
6	101.5125	477.6875	114.79979674796748	490	114.79979674796748	490	13.707956790924072
7	102.39999999999999	479.3875	127.87621951219512	487	127.87621951219512	487	18.47551703453064
8	104.375	480.0375	127.88678861788618	487	127.88678861788618	487	22.31983470916748
9	103.5	479.9875	127.8859756097561	487	127.8859756097561	487	28.148966550827023
10	104.91250000000001	480.9875	135.62581300813008	504	135.62581300813008	504	19.743852376937863
11	105.6375	485.0375	135.6916666666667	504	135.6916666666667	504	27.9807562828064
12	106.6125	487.4375	135.7306910569106	504	135.7306910569106	504	24.34346079826355
13	104.87499999999999	481.475	135.6337398373984	504	135.6337398373984	504	29.313496112823486
14	105.375	487.9	135.73821138211383	504	135.73821138211383	504	35.48332118988037
15	105.3125	486.95	135.7227642276423	504	135.7227642276423	504	44.81336736679077
16	104.6125	484.9375	141.39735772357722	522	141.39735772357722	522	19.35291862487793
17	104.62500000000001	481.975	141.34918699186994	522	141.34918699186994	522	21.831626176834103
18	106.85	482.7	146.6211382113821	506	146.6211382113821	506	38.32524490356445
19	105.875	487.9875	146.70711382113822	506	146.70711382113822	506	67.2072103023529
20	105.24999999999999	485.8625	146.67256097560974	506	146.67256097560974	506	36.34840083122253
21	107.0875	486.1875	146.67784552845526	506	146.67784552845526	506	48.78579902648926
22	109.45	494.3875	146.81117886178862	506	146.81117886178862	506	96.69286346435548
23	106.67500000000001	488.2625	146.71158536585364	506	146.71158536585364	506	23.200732231140137
24	107.19999999999999	489.5625	146.97662601626016	491	146.97662601626016	491	34.13167381286621
25	106.44999999999999	490.475	146.99146341463415	491	146.99146341463415	491	25.89211249351501
26	107.0875	498.55	147.12276422764228	491	147.12276422764228	491	36.75417947769165
27	109.875	502.55	147.18780487804878	491	147.18780487804878	491	111.85527420043944
28	110.525	503.0	147.1951219512195	491	147.1951219512195	491	77.90313673019409
29	107.7875	503.6875	147.20630081300814	491	147.20630081300814	491	82.96354365348816
30	110.975	506.8375	147.25752032520325	491	147.25752032520325	491	78.62985610961914
