iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.0625	476.55	101.97008032128514	484	101.97008032128514	484	4.82123064994812
1	100.08749999999999	476.0875	101.96822289156627	484	101.96822289156627	484	11.08682894706726
2	100.14999999999999	476.2125	101.9687248995984	484	101.9687248995984	484	10.152438163757324
3	100.22500000000001	474.5375	101.96601405622489	483	101.96601405622489	483	11.31473684310913
4	100.27499999999999	475.1625	101.98057228915663	480	101.98057228915663	480	11.955743551254272
5	100.32500000000002	472.1	106.95220883534137	484	106.95220883534137	484	9.445305347442629
6	100.3	471.325	106.94909638554216	484	106.94909638554216	484	10.349912405014038
7	100.475	472.3875	106.95336345381526	484	106.95336345381526	484	13.878841400146484
8	100.4	472.55	106.95401606425702	484	106.95401606425702	484	10.483405351638794
9	100.5125	472.3625	111.93318273092369	489	111.93318273092369	489	11.528788328170776
10	100.5875	473.25	111.9367469879518	489	111.9367469879518	489	10.535921573638916
11	100.875	474.0	117.96385542168674	483	117.96385542168674	483	12.507951498031616
12	100.925	474.625	117.96636546184739	483	117.96636546184739	483	11.45362114906311
13	101.25	474.775	117.96696787148595	483	117.96696787148595	483	10.56308913230896
14	101.92500000000001	476.5	121.96586345381527	485	121.96586345381527	485	13.802613735198976
15	101.7	475.55	121.96204819277108	485	121.96204819277108	485	12.743527889251707
16	102.11250000000001	474.45	121.95763052208837	485	121.95763052208837	485	11.070926666259766
17	103.5	477.6125	135.93820281124496	493	135.93820281124496	493	15.936054468154907
18	104.51249999999999	481.125	135.95230923694777	493	135.95230923694777	493	16.249242067337036
19	104.525	481.525	135.9539156626506	493	135.9539156626506	493	23.227394819259644
20	105.2125	480.225	135.98082329317268	485	135.98082329317268	485	19.54989552497864
21	107.14999999999999	482.0875	136.9200301204819	502	136.9200301204819	502	19.23870539665222
22	106.18750000000001	486.3375	136.93709839357427	502	136.93709839357427	502	52.81302905082703
23	105.43750000000001	482.7125	137.9265562248996	501	137.9265562248996	501	32.873799324035645
24	105.9625	484.25	142.8604417670683	519	142.8604417670683	519	34.606037855148315
25	104.85	484.4875	142.86139558232932	519	142.86139558232932	519	29.835801124572757
26	105.6125	484.55	142.8616465863454	519	142.8616465863454	519	23.41992449760437
27	106.075	484.075	148.95612449799196	495	148.95612449799196	495	26.772549152374268
28	107.92500000000001	490.475	148.98182730923696	495	148.98182730923696	495	55.073795557022095
29	106.1375	490.2625	148.98097389558234	495	148.98097389558234	495	29.69091200828552
30	107.08749999999999	489.5375	148.97806224899597	495	148.97806224899597	495	30.005855798721317
