iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.0625	477.0125	101.92690936863544	481	101.92690936863544	481	5.1992738246917725
1	100.0625	473.925	101.87031568228106	481	101.87031568228106	481	10.052910089492798
2	100.16250000000001	471.5	102.95417515274949	474	102.95417515274949	474	11.393581628799438
3	100.17500000000001	472.2625	102.9681517311609	474	102.9681517311609	474	11.415514469146729
4	100.25000000000001	472.2375	102.9676934826884	474	102.9676934826884	474	10.4152512550354
5	100.38750000000002	472.2875	107.84030040733198	481	107.84030040733198	481	12.361044645309448
6	100.57499999999999	472.9875	107.85313136456212	481	107.85313136456212	481	12.30902647972107
7	100.425	472.9875	107.85313136456212	481	107.85313136456212	481	9.557142734527588
8	100.5	472.175	107.8382382892057	481	107.8382382892057	481	11.434310913085938
9	100.88749999999999	472.1875	112.80180753564156	483	112.80180753564156	483	11.493920803070068
10	100.8375	473.125	112.8189918533605	483	112.8189918533605	483	12.463870286941528
11	101.075	475.25	112.85794297352344	483	112.85794297352344	483	11.82853078842163
12	101.9125	478.45	117.78828920570264	490	117.78828920570264	490	10.872686624526978
13	102.2125	476.95	120.68747454175153	494	120.68747454175153	494	11.460890293121338
14	101.7125	477.1625	120.69136965376784	494	120.69136965376784	494	11.406577110290527
15	102.325	476.975	120.68793279022404	494	120.68793279022404	494	11.752558708190918
16	102.4375	478.1875	120.71015784114054	494	120.71015784114054	494	13.9040048122406
17	103.125	479.9375	120.7422352342159	494	120.7422352342159	494	13.388059854507446
18	101.9875	475.925	120.66868635437882	494	120.66868635437882	494	13.078515768051147
19	102.3	473.9375	120.63225560081467	494	120.63225560081467	494	13.553033828735352
20	103.725	475.8875	125.94294806517311	479	125.94294806517311	479	12.54552412033081
21	104.4875	478.1625	134.76468940936863	491	134.76468940936863	491	12.646115064620972
22	103.375	477.1125	134.7454429735234	491	134.7454429735234	491	12.193896532058716
23	104.4125	478.7	134.7745417515275	491	134.7745417515275	491	13.00407576560974
24	105.5625	480.55	134.80845213849287	491	134.80845213849287	491	15.168821573257446
25	105.35	481.7	134.8295315682281	491	134.8295315682281	491	13.923598766326904
26	105.02499999999999	484.5875	134.88245926680244	491	134.88245926680244	491	16.289029121398926
27	105.17500000000001	481.125	137.8373217922607	490	137.8373217922607	490	12.977043151855469
28	104.0375	476.5	137.75254582484726	490	137.75254582484726	490	14.345881223678589
29	104.65	476.0	137.74338085539716	490	137.74338085539716	490	13.49984622001648
30	104.11250000000001	476.725	137.7566700610998	490	137.7566700610998	490	11.334669828414915
