iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	99.99999999999999	450.9875	100.06028672032193	441	100.06028672032193	441	4.227478981018066
1	100.17500000000001	448.375	111.95397384305835	456	111.95397384305835	456	10.660462141036987
2	100.2875	446.2	111.94084507042254	456	111.94084507042254	456	11.246028184890749
3	100.3	445.65	111.93752515090543	456	111.93752515090543	456	11.109357357025146
4	100.4125	445.975	111.93948692152917	456	111.93948692152917	456	10.611839771270752
5	100.425	446.9875	111.9455985915493	456	111.9455985915493	456	9.9773371219635
6	100.425	446.9625	111.94544768611671	456	111.94544768611671	456	10.972174167633057
7	100.4125	447.0125	111.94574949698189	456	111.94574949698189	456	10.419006586074827
8	100.9375	447.5375	111.9489185110664	456	111.9489185110664	456	9.980398893356323
9	100.97500000000001	448.65	111.9556338028169	456	111.9556338028169	456	12.304071187973022
10	101.14999999999999	448.8875	111.95706740442657	456	111.95706740442657	456	11.290979385375977
11	101.51250000000002	449.8375	124.9386569416499	460	124.9386569416499	460	12.661007165908812
12	101.275	449.3875	124.93594064386318	460	124.93594064386318	460	10.30008029937744
13	101.4375	448.9625	124.93337525150905	460	124.93337525150905	460	9.888499975204468
14	101.4375	446.075	124.91594567404427	460	124.91594567404427	460	10.422232866287231
15	101.875	447.5875	124.92507545271629	460	124.92507545271629	460	11.036696434020996
16	102.7	449.6625	124.96174547283702	456	124.96174547283702	456	10.457847595214844
17	101.975	449.2125	124.95902917505029	456	124.95902917505029	456	12.389113187789915
18	102.1375	450.65	124.96770623742455	456	124.96770623742455	456	10.013331651687622
19	103.07499999999999	450.5625	124.96717806841045	456	124.96717806841045	456	12.751558542251589
20	102.375	447.5125	124.94876760563379	456	124.94876760563379	456	11.236122608184814
21	104.31249999999999	449.95	143.93329979879277	461	143.93329979879277	461	12.544724225997925
22	103.075	449.875	143.932847082495	461	143.932847082495	461	12.742591619491575
23	103.1875	448.975	143.92741448692152	461	143.92741448692152	461	17.339619874954224
24	103.35	448.7125	143.92582997987927	461	143.92582997987927	461	11.760839462280272
25	103.525	449.7625	143.9321680080483	461	143.9321680080483	461	11.471460580825806
26	103.49999999999999	449.7125	143.9318661971831	461	143.9318661971831	461	13.139538764953612
27	103.22500000000001	448.6875	143.9256790744467	461	143.9256790744467	461	14.145305395126345
28	104.325	450.95	144.9151911468813	465	144.9151911468813	465	13.921876668930054
29	103.67500000000001	450.45	144.91217303822938	465	144.91217303822938	465	12.843241214752195
30	104.72500000000001	450.7625	144.91405935613682	465	144.91405935613682	465	19.689025163650516
