iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	88.9975	451.35	89.92	453	89.92	453	4.642115592956543
1	89.08725	449.3125	90.75999999999999	460	90.75999999999999	460	13.41720175743103
2	89.11574999999999	447.8875	90.75999999999999	460	90.75999999999999	460	10.234033107757568
3	89.14125	447.225	90.75999999999999	460	90.75999999999999	460	10.744450807571411
4	89.15	446.7875	90.75999999999999	460	90.75999999999999	460	10.352880239486694
5	89.198	446.225	90.75999999999999	460	90.75999999999999	460	10.270554780960083
6	89.1765	448.525	90.75999999999999	460	90.75999999999999	460	13.257852792739868
7	89.376	449.575	106.06	479	106.06	479	11.406933546066284
8	89.4345	449.7125	106.06	479	106.06	479	11.757033824920654
9	89.43125	449.2625	106.06	479	106.06	479	11.476978063583374
10	89.49775	450.225	106.06	479	106.06	479	12.65780758857727
11	89.67075	451.9875	106.06	479	106.06	479	11.99185848236084
12	89.8765	451.5	106.06	479	106.06	479	11.440176248550415
13	90.09675	453.9625	106.06	479	106.06	479	11.771671533584595
14	90.39825	456.65	106.06	479	106.06	479	14.56638240814209
15	90.432	455.575	106.06	479	106.06	479	14.780692100524902
16	90.18475	455.6875	106.06	479	106.06	479	12.599977970123291
17	91.5905	459.5125	137.4	480	137.4	480	15.29977011680603
18	92.25574999999999	461.1625	137.4	480	137.4	480	16.919559955596924
19	93.2195	466.2625	137.4	480	137.4	480	20.524088621139526
20	93.16175	467.925	137.4	480	137.4	480	19.60944151878357
21	94.92025	474.9375	137.4	480	137.4	480	34.955167055130005
22	95.20524999999999	474.775	137.4	480	137.4	480	33.78223633766174
23	94.37	477.3375	137.4	480	137.4	480	39.042662143707275
24	95.967	482.0125	137.4	480	137.4	480	52.79247045516968
25	94.3935	481.0625	137.4	480	137.4	480	50.02718234062195
26	98.384	485.5	143.77999999999997	504	143.77999999999997	504	156.78022646903992
27	99.81649999999999	491.6625	145.0	492	145.0	492	159.50483012199402
28	99.46675	495.0625	145.96	542	145.96	542	127.23631882667542
29	99.25075	509.5375	145.96	542	145.96	542	377.4593937397003
30	98.68475	499.25	156.48	506	156.48	506	268.8257837295532
