iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	99.9625	451.8125	100.14320264765784	444	100.14320264765784	444	4.571829795837402
1	100.0	446.975	100.12785132382893	440	100.12785132382893	440	11.778188943862917
2	100.01249999999999	443.1625	100.70969959266802	459	100.70969959266802	459	10.47323727607727
3	100.0125	442.525	100.69801425661915	459	100.69801425661915	459	10.324413299560549
4	100.01249999999999	443.625	100.71817718940936	459	100.71817718940936	459	11.524856328964232
5	100.025	443.875	100.74108961303463	458	100.74108961303463	458	10.448127031326294
6	100.02499999999999	443.2375	100.72940427698575	458	100.72940427698575	458	9.715190172195436
7	100.1625	443.725	109.7566700610998	457	109.7566700610998	457	11.752451419830322
8	100.175	442.925	109.74200610997963	457	109.74200610997963	457	10.278868198394775
9	100.1875	442.75	109.73879837067209	457	109.73879837067209	457	11.619138479232788
10	100.325	443.4375	109.751400203666	457	109.751400203666	457	11.502655506134031
11	100.3875	445.7125	109.79310081466394	457	109.79310081466394	457	10.162854671478271
12	100.39999999999999	445.675	109.79241344195519	457	109.79241344195519	457	10.930782079696655
13	100.825	445.8625	120.8141802443992	456	120.8141802443992	456	10.663226127624512
14	101.25	447.75	125.7571283095723	461	125.7571283095723	461	12.140276908874512
15	101.96249999999999	448.45	125.87993890020367	455	125.87993890020367	455	11.410730838775637
16	102.175	447.65	125.8652749490835	455	125.8652749490835	455	11.065277814865112
17	103.55000000000001	449.375	144.80524439918537	460	144.80524439918537	460	11.56458306312561
18	103.12500000000001	447.9375	144.7788951120163	460	144.7788951120163	460	12.54114031791687
19	102.95	448.4875	144.78897657841142	460	144.78897657841142	460	10.939876079559326
20	103.7	448.7375	144.79355906313646	460	144.79355906313646	460	11.477407217025757
21	103.125	447.2125	144.76560590631365	460	144.76560590631365	460	10.922709226608276
22	102.925	445.8875	144.7413187372709	460	144.7413187372709	460	11.558080673217772
23	102.96249999999999	446.6	144.7543788187373	460	144.7543788187373	460	11.625648975372314
24	103.2125	446.475	144.75208757637478	460	144.75208757637478	460	13.677248477935793
25	104.4125	448.8	144.79470468431774	460	144.79470468431774	460	12.718145847320557
26	103.44999999999999	447.4875	144.77064663951123	460	144.77064663951123	460	10.939265012741089
27	103.3875	446.9125	144.7601069246436	460	144.7601069246436	460	11.278388738632202
28	106.2	448.6375	156.77339613034624	461	156.77339613034624	461	12.838467359542848
29	106.7125	452.6375	156.84671588594708	461	156.84671588594708	461	16.60327911376953
30	106.03750000000001	452.2875	156.840300407332	461	156.840300407332	461	12.90004825592041
