iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.01250000000002	451.9875	100.9838855421687	456	100.9838855421687	456	4.640392065048218
1	100.02499999999999	450.2125	100.9968373493976	451	100.9968373493976	451	10.998457670211792
2	100.0375	445.45	100.9777108433735	451	100.9777108433735	451	9.900485277175903
3	100.0375	443.0625	100.96812248995984	451	100.96812248995984	451	9.33196234703064
4	100.0375	442.65	100.96646586345382	451	100.96646586345382	451	10.490727424621582
5	100.05	443.15	100.96847389558233	451	100.96847389558233	451	10.639432668685911
6	100.12499999999999	444.525	102.95391566265059	456	102.95391566265059	456	9.567093133926392
7	100.1625	445.2875	102.95697791164658	456	102.95697791164658	456	11.173612833023071
8	100.1625	445.2625	102.95687751004014	456	102.95687751004014	456	11.068251371383669
9	100.26249999999999	446.775	104.94287148594377	461	104.94287148594377	461	9.204025506973268
10	100.3	448.6	104.95020080321285	461	104.95020080321285	461	13.06494665145874
11	100.46249999999999	449.4375	108.9656124497992	458	108.9656124497992	458	11.177547216415403
12	100.5125	448.65	108.96244979919679	458	108.96244979919679	458	10.556935548782349
13	100.525	448.3375	108.96119477911647	458	108.96119477911647	458	10.549726247787476
14	100.8	450.325	108.96917670682731	458	108.96917670682731	458	11.433027982711792
15	100.675	448.7875	108.96300200803213	458	108.96300200803213	458	9.793795108795166
16	101.08749999999999	449.5	110.92971887550202	467	110.92971887550202	467	12.872821807861328
17	100.8875	450.0375	110.93187751004017	467	110.93187751004017	467	12.24782419204712
18	101.1375	449.475	115.96977911646586	457	115.96977911646586	457	12.613682985305786
19	101.51249999999999	449.1625	115.96852409638554	457	115.96852409638554	457	14.699987649917604
20	102.325	451.7625	123.92675702811245	470	123.92675702811245	470	15.82474422454834
21	102.5125	453.3375	123.93308232931726	470	123.93308232931726	470	17.961081504821777
22	104.125	458.375	140.90913654618473	481	140.90913654618473	481	18.14885711669922
23	104.94999999999999	460.3625	140.91711847389558	481	140.91711847389558	481	21.163582801818848
24	107.92500000000001	465.0125	148.96390562248996	474	148.96390562248996	474	29.19761967658997
25	112.30000000000001	473.7125	148.9988453815261	474	148.9988453815261	474	83.84828209877014
26	108.125	468.625	157.93022088353416	486	157.93022088353416	486	83.03129982948303
27	109.8625	473.8875	157.95135542168674	486	157.95135542168674	486	103.47907876968384
28	108.525	475.075	157.95612449799196	486	157.95612449799196	486	134.8441994190216
29	109.0	473.625	157.95030120481928	486	157.95030120481928	486	100.842378616333
30	112.95	485.5125	157.9980421686747	486	157.9980421686747	486	266.14211797714233
