iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	98.39509375	492.0875	103.49750000000002	496	103.49750000000002	496	9.14161491394043
1	99.22165625000001	495.625	106.4825	499	106.4825	499	15.842400074005127
2	99.9673125	496.6125	114.45750000000001	501	114.45750000000001	501	21.9123432636261
3	100.02828125	492.175	124.38	522	124.38	522	16.79681086540222
4	100.52203125	494.175	124.38	522	124.38	522	18.67004919052124
5	100.4125625	498.0625	124.38	522	124.38	522	31.217790842056274
6	102.00546875	494.3125	125.415	507	125.415	507	25.56668448448181
7	102.540625	499.7	127.39250000000001	514	127.39250000000001	514	28.331199169158936
8	104.0060625	502.05	127.39250000000001	514	127.39250000000001	514	38.97541117668152
9	102.70290625	499.625	134.37	516	134.37	516	32.740057706832886
10	102.63409375	497.225	134.37	516	134.37	516	22.418272972106934
11	104.2621875	499.35	134.37	516	134.37	516	42.34845304489136
12	105.09378125	500.875	147.3775	500	147.3775	500	54.66862630844116
13	106.51875	504.45	147.3775	500	147.3775	500	55.863540172576904
14	105.24471875	505.3375	147.3775	500	147.3775	500	112.21889519691467
15	104.77309375	504.4625	147.3775	500	147.3775	500	38.08625078201294
16	104.1183125	502.0375	147.3775	500	147.3775	500	36.5520715713501
17	104.69459375	500.95	147.3775	500	147.3775	500	38.472105503082275
18	106.9094375	497.8	147.3775	500	147.3775	500	51.30129790306091
19	108.51984375	507	147.3775	500	147.3775	500	87.9822883605957
20	112.0933125	509.025	147.3775	500	147.3775	500	87.69314885139465
21	114.46837500000001	516.6	150.275	538	150.275	538	144.17762088775635
22	109.928	512.3125	150.275	538	150.275	538	122.47340798377991
23	109.93975	507.6125	155.32500000000002	513	155.32500000000002	513	86.672776222229
24	107.427375	505.0875	155.32500000000002	513	155.32500000000002	513	68.17352795600891
25	109.27453125000001	509.3625	155.32500000000002	513	155.32500000000002	513	60.284435987472534
26	113.41012500000001	515.9625	157.28250000000003	528	157.28250000000003	528	136.3148214817047
27	109.30493750000001	512.1625	157.28250000000003	528	157.28250000000003	528	127.45156574249268
28	109.9605	514.275	157.28250000000003	528	157.28250000000003	528	180.38936233520508
29	110.03546875	514.2125	158.29500000000002	522	158.29500000000002	522	151.28899550437927
30	109.98040625	511.3	158.29500000000002	522	158.29500000000002	522	87.68085432052612
