iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	98.635125	480.8625	107.51	487	107.51	487	5.108813762664795
1	98.86825	477.3875	108.4975	491	108.4975	491	11.624015808105469
2	99.20103125	478.9375	108.52000000000001	482	108.52000000000001	482	13.064357995986938
3	99.60928125	480.225	124.4375	499	124.4375	499	13.254826545715332
4	99.692125	482	124.4375	499	124.4375	499	17.455501556396484
5	100.24625	484.7875	124.4375	499	124.4375	499	17.12865114212036
6	101.92490625	486.6375	128.4275	499	128.4275	499	17.494791984558105
7	101.20809375	484.0875	128.4275	499	128.4275	499	17.47892713546753
8	102.54503125000001	487.9625	128.4275	499	128.4275	499	17.981024503707886
9	102.30475	489.3125	128.4275	499	128.4275	499	20.46664524078369
10	104.745	490.7625	145.34750000000003	514	145.34750000000003	514	29.426924228668213
11	104.2086875	490.825	145.34750000000003	514	145.34750000000003	514	24.886096477508545
12	103.96796875	492.35	145.34750000000003	514	145.34750000000003	514	29.63253951072693
13	104.27906250000001	497.5875	145.34750000000003	514	145.34750000000003	514	45.567105293273926
14	104.2260625	488.8625	145.34750000000003	514	145.34750000000003	514	24.57769465446472
15	103.925875	494.225	145.34750000000003	514	145.34750000000003	514	45.57311964035034
16	102.99484375	492.575	145.34750000000003	514	145.34750000000003	514	98.27677536010742
17	103.57596875	494.5375	145.34750000000003	514	145.34750000000003	514	66.12545990943909
18	105.84740625	503.6625	145.34750000000003	514	145.34750000000003	514	146.18244290351868
19	105.18725	503.3875	145.34750000000003	514	145.34750000000003	514	88.04554224014282
20	104.04231250000001	497.525	145.34750000000003	514	145.34750000000003	514	42.44584774971008
21	103.94534375	496.4125	145.34750000000003	514	145.34750000000003	514	39.14280104637146
22	105.2175625	496.25	145.34750000000003	514	145.34750000000003	514	59.16570067405701
23	105.97878125	496	155.31	519	155.31	519	65.19405603408813
24	105.44	497.05	155.31	519	155.31	519	37.04395413398743
25	110.04646875	509.8125	155.31	519	155.31	519	121.80500483512878
26	106.65809375	503.575	155.31	519	155.31	519	83.65447211265564
27	108.53812500000001	514.65	155.31	519	155.31	519	124.79458022117615
28	108.14678125	516.575	155.31	519	155.31	519	331.69937014579773
29	105.59553125000001	504.6625	155.31	519	155.31	519	106.26172518730164
30	106.15975	503.4125	155.31	519	155.31	519	62.22725319862366
