iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.0	475.625	101.0	482	101.0	482	4.634417772293091
1	100.0625	475.025	102.0	482	102.0	482	11.404042720794678
2	100.225	474.575	108.0	484	108.0	484	11.781311273574829
3	100.575	477.4875	110.0	482	110.0	482	11.006108045578003
4	101.4125	479.25	129.0	493	129.0	493	12.898130178451538
5	101.9	481.5125	129.0	493	129.0	493	15.646527528762817
6	103.025	484.025	147.0	496	147.0	496	13.230610847473145
7	104.0375	483.0375	147.0	504	147.0	496	18.54775595664978
8	104.6	484.95	147.0	504	147.0	496	15.535876274108887
9	105.0125	486.5625	147.0	504	147.0	496	17.60660433769226
10	105.9875	490.0625	147.0	496	147.0	496	18.821330785751343
11	109.7375	498.8625	147.0	504	147.0	496	43.64915609359741
12	109.675	500.9125	153.0	522	153.0	522	56.36531591415405
13	108.35	496.775	153.0	522	153.0	522	64.07459163665771
14	107.3125	498.425	153.0	522	153.0	522	286.3322820663452
15	111.3375	506.275	153.0	522	153.0	522	114.64073276519775
16	112.7625	510.65	153.0	522	153.0	522	196.99603390693665
17	111.05	510.025	155.0	521	155.0	521	291.9000492095947
18	111.5875	509.0875	155.0	521	155.0	521	167.60484290122986
19	112.8875	517.5875	160.0	566	160.0	566	191.1781210899353
20	111.5875	507.075	160.0	566	160.0	566	236.8068869113922
21	113.625	515.5	160.0	566	160.0	566	238.61169862747192
22	112.1	511.5625	160.0	566	160.0	566	171.37502121925354
23	110.925	511.5625	160.0	566	160.0	566	167.9502556324005
24	109.5375	517.1375	160.0	566	160.0	566	188.25342202186584
25	110.35	515.025	160.0	566	160.0	566	223.69332885742188
26	109.675	512.6125	160.0	566	160.0	566	410.0829510688782
27	111.975	511.1625	160.0	566	160.0	566	163.688560962677
28	109.5375	519.8125	160.0	566	160.0	566	225.1963300704956
29	110.15	510.9875	160.0	566	160.0	566	221.778461933136
30	110.4125	523.3625	160.0	566	160.0	566	457.03500509262085
