iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.05	475.9875	106.0	478	106.0	478	4.370968818664551
1	100.25	475.25	106.0	478	106.0	478	11.152207612991333
2	100.425	474.5375	110.0	485	110.0	485	11.631144046783447
3	100.7	476.1375	110.0	485	110.0	485	13.69904088973999
4	101.3875	477.2875	113.0	485	113.0	485	15.306349992752075
5	101.7	477.9	118.0	495	118.0	495	14.773586511611938
6	102.9875	478.9625	141.0	490	141.0	490	13.822319030761719
7	103.9375	482.55	141.0	490	141.0	490	26.14521598815918
8	103.9375	483.1375	141.0	490	141.0	490	32.328152656555176
9	103.425	481	141.0	490	141.0	490	18.558076858520508
10	103.0	482.05	141.0	490	141.0	490	21.082879066467285
11	104.125	483.8875	141.0	490	141.0	490	23.359554767608643
12	105.3625	489.0625	145.0	493	145.0	493	45.10373020172119
13	106.95	487.2625	145.0	493	145.0	493	32.85859799385071
14	106.425	493.5125	145.0	493	145.0	493	64.95766687393188
15	107.2375	493.5	145.0	493	145.0	493	77.91991996765137
16	107.525	501.7125	145.0	493	145.0	493	102.42317461967468
17	107.85	498.6	145.0	493	145.0	493	155.86934542655945
18	109.5625	496.95	145.0	493	145.0	493	105.39099669456482
19	111.9375	516.4875	145.0	493	145.0	493	318.2324740886688
20	108.425	514.6875	145.0	493	145.0	493	252.72161102294922
21	106.9125	500.475	145.0	493	145.0	493	128.47639226913452
22	105.15	501.8875	145.0	493	145.0	493	167.45414757728577
23	107.025	505.525	145.0	493	145.0	493	88.65640592575073
24	107.125	516.675	145.0	493	145.0	493	292.8526990413666
25	107.1125	518.2875	145.0	493	145.0	493	202.97734260559082
26	112.6875	520.2875	145.0	493	145.0	493	270.9021797180176
27	111.05	526.65	149.0	533	149.0	533	576.5528712272644
28	109.7375	521.0125	149.0	533	149.0	533	404.8400912284851
29	110.575	527.5875	149.0	533	149.0	533	431.2069082260132
30	107.4125	517.7	149.0	533	149.0	533	416.45566058158875
