iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	99.9625	476.2	105.0	481	105.0	481	4.996119022369385
1	100.075	476.125	105.0	481	105.0	481	11.065090656280518
2	100.175	474.875	105.0	481	105.0	481	11.217937469482422
3	100.075	475.7125	105.0	484	105.0	481	11.33558988571167
4	100.1125	477.825	105.0	484	105.0	481	12.073601484298706
5	99.8625	480.4125	105.0	484	105.0	481	12.626548767089844
6	100.025	478.7	105.0	484	105.0	481	11.852350950241089
7	100.1125	482.075	107.0	501	107.0	501	11.802733659744263
8	100.125	484.15	107.0	501	107.0	501	12.909510850906372
9	100.0875	478.5625	107.0	501	107.0	501	11.89933466911316
10	100.125	483.0375	107.0	501	107.0	501	12.059113264083862
11	100.775	484.4125	115.0	528	115.0	528	13.027286291122437
12	100.3625	483.625	115.0	528	115.0	528	12.441423177719116
13	100.55	487.1125	115.0	528	115.0	528	13.93682336807251
14	100.3375	480.7125	115.0	528	115.0	528	14.126488208770752
15	100.2875	478.0875	115.0	528	115.0	528	11.519663333892822
16	100.3	479.7625	115.0	528	115.0	528	11.624885559082031
17	100.45	479.775	115.0	528	115.0	528	11.781423091888428
18	100.3875	479.4125	115.0	528	115.0	528	11.988542318344116
19	100.7375	483.875	117.0	526	117.0	526	15.688644886016846
20	100.775	486.925	117.0	526	117.0	526	18.001668691635132
21	101.2875	489.15	120.0	497	120.0	497	15.96666955947876
22	101.2875	488.3	121.0	528	121.0	528	20.02171754837036
23	100.7875	485.1875	121.0	528	121.0	528	15.628392219543457
24	100.625	486.95	121.0	528	121.0	528	15.24996280670166
25	101.7	492.975	129.0	516	129.0	516	25.734074115753174
26	100.9375	495.2875	134.0	510	134.0	510	46.26953721046448
27	101.575	501.3625	134.0	510	134.0	510	52.21609663963318
28	102.075	504.9375	134.0	510	134.0	510	71.60056972503662
29	102.125	505.125	134.0	510	134.0	510	79.56262540817261
30	101.3375	502.5625	134.0	510	134.0	510	84.37570476531982
