iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	100.0875	475.275	106.0	485	106.0	485	6.366913557052612
1	100.125	473.6875	106.0	485	106.0	485	11.082201480865479
2	100.175	472.95	106.0	485	106.0	485	10.975925922393799
3	100.375	475.9875	106.0	485	106.0	485	12.059835433959961
4	100.475	478.5125	106.0	485	106.0	485	11.966920614242554
5	100.6	477.975	109.0	486	109.0	486	14.002143383026123
6	100.6	478.6375	109.0	486	109.0	486	12.669071912765503
7	101.5125	483.5	117.0	505	117.0	505	15.98945927619934
8	101.4375	484.0625	117.0	505	117.0	505	19.208000898361206
9	101.725	481.7625	118.0	500	118.0	500	15.053661108016968
10	103.95	488.8375	132.0	510	132.0	510	20.020137071609497
11	104.7125	491.05	132.0	510	132.0	510	18.95638394355774
12	105.1625	489.0375	132.0	506	132.0	510	26.900522470474243
13	104.65	492.0625	132.0	510	132.0	510	27.796995878219604
14	104.5	488.5375	132.0	506	132.0	510	18.006051301956177
15	104.925	486.425	148.0	521	148.0	521	16.001895666122437
16	105.675	492.3125	148.0	521	148.0	521	29.064060926437378
17	105.3	491.9	148.0	521	148.0	521	20.390895128250122
18	106.7375	494.0625	148.0	521	148.0	521	28.8772451877594
19	105.85	496.7375	148.0	521	148.0	521	45.40836191177368
20	106.1375	496.0125	148.0	521	148.0	521	34.551355600357056
21	105.8	495.9875	148.0	521	148.0	521	41.827303409576416
22	107.475	503.425	148.0	521	148.0	521	39.50887393951416
23	106.8875	503.275	148.0	521	148.0	521	67.55819296836853
24	106.2125	498.625	148.0	521	148.0	521	63.03507399559021
25	111.4875	510.6375	158.0	521	158.0	521	100.98747682571411
26	110.35	513.4875	158.0	521	158.0	521	175.42763710021973
27	109.775	513.4375	158.0	521	158.0	521	90.15689754486084
28	111.975	516.9125	158.0	521	158.0	521	134.68273878097534
29	108.6625	512.05	158.0	521	158.0	521	133.85303282737732
30	110.4625	516.0375	158.0	521	158.0	521	133.64488172531128
