iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	99.9625	475.8375	101.0	482	101.0	482	4.573307037353516
1	100.05	471.8	102.0	478	102.0	478	13.435908317565918
2	100.0125	472.6625	102.0	478	102.0	478	10.678091287612915
3	100.0375	473.475	102.0	478	102.0	478	11.179195404052734
4	100.0625	474.1375	102.0	478	102.0	478	13.195168733596802
5	100.05	473.9	102.0	481	102.0	478	9.455296039581299
6	100.0625	476.4875	102.0	481	102.0	478	9.484038352966309
7	100.1	476.575	105.0	487	105.0	487	13.023196697235107
8	100.225	474.4875	108.0	488	108.0	488	10.25109601020813
9	100.2125	476.0375	108.0	488	108.0	488	11.271151065826416
10	100.125	475.025	108.0	488	108.0	488	12.834833860397339
11	100.2125	475.3375	108.0	488	108.0	488	9.817696571350098
12	100.475	477.2	117.0	495	117.0	495	15.30903172492981
13	100.6625	479.5125	125.0	489	125.0	489	17.939890146255493
14	100.7	475.4	125.0	489	125.0	489	15.076524257659912
15	100.3	474.8625	125.0	489	125.0	489	12.23603081703186
16	100.65	475.9625	125.0	489	125.0	489	10.128939628601074
17	100.8	475.6375	127.0	483	127.0	483	9.582949161529541
18	100.8875	474.6125	127.0	483	127.0	483	12.55850100517273
19	100.3	477.225	127.0	488	127.0	483	10.012392520904541
20	100.525	477.7875	127.0	488	127.0	483	9.581641674041748
21	100.35	478.4875	127.0	488	127.0	483	9.458688497543335
22	100.3375	478.4125	127.0	488	127.0	483	13.059760570526123
23	100.3375	477.3	127.0	488	127.0	483	9.504186630249023
24	100.3375	474.8625	127.0	488	127.0	483	10.932030439376831
25	100.3875	480.175	127.0	488	127.0	483	14.404116153717041
26	100.3625	480.1	127.0	488	127.0	483	11.729882955551147
27	100.45	480.825	127.0	488	127.0	483	13.503499507904053
28	101.05	480.65	148.0	498	148.0	498	12.82711672782898
29	101.2875	481.6	148.0	498	148.0	498	13.64760947227478
30	100.575	482.0625	148.0	498	148.0	498	13.853025674819946
