iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	98.730375	492.6375	116.47250000000001	493	116.47250000000001	493	12.641727924346924
1	99.6916875	492.15	127.39500000000001	513	127.39500000000001	513	18.332560539245605
2	100.7143125	492.075	127.39500000000001	513	127.39500000000001	513	25.564592838287354
3	102.14284375	494.225	163.31	511	163.31	511	18.884445905685425
4	102.5189375	493.4125	163.31	511	163.31	511	22.858359813690186
5	104.95846875	495.15	163.31	511	163.31	511	27.845274686813354
6	107.20100000000001	500.875	163.31	511	163.31	511	50.827072620391846
7	106.43321875000001	503.75	163.31	511	163.31	511	55.31671762466431
8	110.27915625	511.5	163.31	511	163.31	511	112.93115782737732
9	113.141875	513.5375	163.31	511	163.31	511	131.75172805786133
10	119.56965625000001	520.9625	163.31	511	163.31	511	243.9508285522461
11	116.63846875	521.375	163.31	511	163.31	511	211.4027829170227
12	111.52328125	512.6	163.31	511	163.31	511	114.86208534240723
13	113.3699375	512.0875	163.31	511	163.31	511	109.1115620136261
14	117.06628125	514.8375	163.31	511	163.31	511	102.41740441322327
15	112.83009375	518.55	163.31	511	163.31	511	234.99076223373413
16	117.7270625	524.8375	163.31	511	163.31	511	335.4933612346649
17	116.09796875	528.1	163.31	511	163.31	511	332.569265127182
18	118.55153125000001	534.2	163.31	511	163.31	511	341.13067746162415
19	115.21846875	530.775	163.31	511	163.31	511	333.1561233997345
20	113.3465	526.45	163.31	511	163.31	511	344.5605320930481
21	111.60234375	530.85	163.31	511	163.31	511	371.03648114204407
22	114.6563125	536.1875	163.31	511	163.31	511	728.4663996696472
23	115.24415625	540.45	163.31	511	163.31	511	558.4386577606201
24	114.06696875	542.5	163.31	511	163.31	511	492.37033891677856
25	113.2275625	539.1125	164.19500000000002	556	164.19500000000002	556	701.7188243865967
26	115.1806875	545.8875	164.19500000000002	556	164.19500000000002	556	918.5268592834473
27	111.89503125	543.45	164.19500000000002	556	164.19500000000002	556	853.3575468063354
28	113.91034375000001	560.2625	164.19500000000002	556	164.19500000000002	556	1081.0388252735138
29	110.69225	545.7625	164.19500000000002	556	164.19500000000002	556	789.128782749176
30	112.872625	541.4375	164.19500000000002	556	164.19500000000002	556	1181.7071583271027
