iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	90.78800000000001	475.75	92.64	483	92.64	483	6.188401222229004
1	90.9002	471.8125	92.64	483	92.64	483	10.696303844451904
2	90.92880000000001	470.025	92.64	483	92.64	483	9.25633192062378
3	90.9616	467.975	92.64	483	92.64	483	10.035374164581299
4	90.9818	466.7125	92.64	483	92.64	483	11.88756275177002
5	91.0387	467	95.576	484	95.576	484	10.653875350952148
6	91.0557	467.475	95.576	484	95.576	484	9.13716197013855
7	91.0924	467.4875	95.576	484	95.576	484	11.55183744430542
8	91.4885	469.6375	104.464	482	104.464	482	11.715520858764648
9	91.8639	470.775	104.464	482	104.464	482	11.409286260604858
10	92.6075	473.5	117.336	477	117.336	477	13.010109663009644
11	92.325	473.475	117.336	477	117.336	477	13.543551683425903
12	92.6977	474.0125	117.336	477	117.336	477	11.952552556991577
13	92.309	474.475	117.336	477	117.336	477	10.231204271316528
14	93.24640000000001	472.775	117.336	477	117.336	477	11.816617727279663
15	93.39330000000001	473.5875	117.336	477	117.336	477	16.51297354698181
16	94.3606	475.4	123.872	499	123.872	499	14.83583116531372
17	94.19420000000001	476.575	123.872	499	123.872	499	13.606374502182007
18	93.6371	473.725	123.872	499	123.872	499	10.332578897476196
19	93.9085	473.675	123.872	499	123.872	499	15.347782611846924
20	96.0552	477.1125	125.048	487	125.048	487	14.713908195495605
21	96.4505	480.85	125.048	487	125.048	487	16.03535795211792
22	96.68690000000001	481.45	127.776	501	127.776	501	15.576725721359253
23	98.6439	486.75	127.776	501	127.776	501	20.99433970451355
24	99.2351	486.7	127.776	501	127.776	501	23.31132459640503
25	98.2242	487.6125	127.776	501	127.776	501	30.184996366500854
26	99.7976	492.2875	127.776	501	127.776	501	45.2025146484375
27	103.7514	501.9375	130.552	512	130.552	512	61.52833032608032
28	101.8961	497.2	137.104	533	137.104	533	109.99959230422974
29	104.2602	505.5	137.104	533	137.104	533	92.78441143035889
30	101.1026	504.5125	137.104	533	137.104	533	132.62013840675354
